episode,steps,completed,completion_steps,termination_reason,progress_percent,avg_lateral,std_lateral,max_lateral,avg_course,std_course,max_course,avg_tilt,std_tilt,max_tilt,avg_velocity,avg_action_change,reward
713,1209,0,0,tilt_error,82.89,0.314485,0.393786,2.353778,0.113482,0.118467,1.570000,0.041772,0.040184,0.367927,3.82,0.099554,16038.24
714,1,0,0,heading_error,10.48,1.059169,0.000000,1.059169,0.001993,0.000000,0.001993,0.001824,0.000000,0.001824,0.06,0.000000,-581.40
715,1203,0,0,tilt_error,82.82,0.304053,0.366738,4.183009,0.111096,0.106023,0.544350,0.041456,0.038312,0.355479,3.82,0.099049,16672.36
716,31,0,0,tilt_error,-14.79,4.075079,0.244236,4.284039,0.112617,0.105162,0.419926,0.159291,0.103876,0.365384,1.92,0.111447,-794.82
717,1210,0,0,tilt_error,82.85,0.426255,0.692590,3.870505,0.133640,0.133565,0.628862,0.045153,0.038892,0.365374,3.81,0.101695,15594.36
718,1202,0,0,tilt_error,82.82,0.287363,0.325378,2.080920,0.110206,0.100374,0.521999,0.042095,0.037910,0.366735,3.82,0.108793,17534.94
719,6,0,0,heading_error,7.94,2.197290,0.456457,3.217935,0.010852,0.005432,0.019781,0.003319,0.002159,0.006443,0.49,0.013127,-501.76
720,1210,0,0,tilt_error,82.76,0.413367,0.608047,3.303122,0.124577,0.127493,1.570000,0.044221,0.038963,0.366040,3.81,0.105121,15327.42
721,1,0,0,heading_error,14.42,3.916274,0.000000,3.916274,0.001993,0.000000,0.001993,0.001821,0.000000,0.001821,0.06,0.000000,-581.45
722,39,0,0,tilt_error,-12.16,3.633946,0.569390,4.017790,0.153788,0.161208,0.594555,0.149763,0.099781,0.359253,2.27,0.181213,-880.47
723,1206,0,0,tilt_error,82.79,0.313318,0.371977,4.054259,0.112918,0.105755,0.522142,0.043180,0.038289,0.363760,3.82,0.103917,16521.20
724,32,0,0,tilt_error,-13.97,3.829180,0.611201,4.156529,0.172772,0.278177,1.570000,0.156444,0.099204,0.350929,1.97,0.115381,-803.12
725,1,0,0,heading_error,11.08,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.002060,0.000000,0.002060,0.07,0.000000,-586.22
726,1,0,0,heading_error,9.20,2.362705,0.000000,2.362705,0.001993,0.000000,0.001993,0.000581,0.000000,0.000581,0.06,0.000000,-592.45
727,1207,0,0,tilt_error,82.75,0.362212,0.493137,2.431296,0.116693,0.115892,0.508599,0.042909,0.038455,0.349641,3.82,0.101682,15732.37
728,1203,0,0,tilt_error,82.84,0.296911,0.334817,2.586966,0.113474,0.105416,0.560174,0.042354,0.038382,0.369743,3.82,0.116770,17343.13
729,1203,0,0,tilt_error,82.83,0.372385,0.513741,3.150102,0.117936,0.113109,0.496145,0.042147,0.037875,0.365844,3.82,0.110045,15700.23
730,1208,0,0,tilt_error,82.77,0.377137,0.590282,3.219275,0.120962,0.123713,0.540971,0.042577,0.039625,0.366217,3.82,0.104505,15988.06
731,1204,0,0,tilt_error,82.83,0.301344,0.339007,2.166557,0.112890,0.111742,1.570000,0.042994,0.037355,0.352484,3.82,0.112260,16891.60
732,1,0,0,heading_error,18.00,4.496497,0.000000,4.496497,0.001993,0.000000,0.001993,0.001831,0.000000,0.001831,0.06,0.000000,-581.48
733,28,0,0,tilt_error,-16.92,4.365951,0.716877,4.621345,0.087886,0.058922,0.194748,0.148972,0.108212,0.359583,1.86,0.048558,-765.11
734,1199,0,0,tilt_error,82.82,0.290886,0.334898,4.496497,0.103210,0.099989,0.505145,0.039704,0.036825,0.350417,3.82,0.111161,18146.56
735,28,0,0,tilt_error,-16.74,4.368068,0.563074,4.598064,0.081820,0.058857,0.233684,0.155610,0.108224,0.369327,1.85,0.046043,-763.39
736,1204,0,0,tilt_error,82.84,0.327154,0.390711,4.281934,0.117066,0.103369,0.496428,0.043975,0.036824,0.357088,3.82,0.117553,16517.58
737,28,0,0,tilt_error,-15.88,4.130271,0.680461,4.383502,0.081820,0.058857,0.233684,0.155610,0.108224,0.369327,1.85,0.046055,-763.39
738,1203,0,0,tilt_error,82.86,0.278570,0.308437,2.099692,0.107813,0.102982,0.550619,0.041010,0.038728,0.355512,3.82,0.111209,17997.85
739,1204,0,0,tilt_error,82.86,0.297045,0.347877,2.089692,0.110334,0.113539,1.570000,0.041176,0.038882,0.368331,3.82,0.113437,16780.40
740,1,0,0,heading_error,12.37,1.647526,0.000000,1.647526,0.001993,0.000000,0.001993,0.001898,0.000000,0.001898,0.06,0.000000,-581.34
741,1203,0,0,tilt_error,82.83,0.333343,0.391462,2.185220,0.117896,0.104212,0.503608,0.044012,0.037395,0.361552,3.82,0.123327,16102.86
742,1200,0,0,tilt_error,82.82,0.272626,0.301413,2.159605,0.102540,0.104967,1.570000,0.039333,0.037022,0.350778,3.83,0.110681,18139.78
743,1,0,0,heading_error,9.45,1.286428,0.000000,1.286428,0.001993,0.000000,0.001993,0.001824,0.000000,0.001824,0.06,0.000000,-581.22
744,1204,0,0,tilt_error,82.71,0.299880,0.389565,2.373228,0.105130,0.117362,1.570000,0.040591,0.039333,0.350531,3.82,0.126815,16742.41
745,1,0,0,heading_error,13.40,0.528494,0.000000,0.528494,0.001993,0.000000,0.001993,0.001822,0.000000,0.001822,0.06,0.000000,-581.36
746,1202,0,0,tilt_error,82.90,0.286232,0.327275,2.229711,0.103328,0.102837,0.503401,0.040798,0.038654,0.358813,3.82,0.131429,17087.70
747,1201,0,0,tilt_error,82.87,0.312221,0.396586,2.125500,0.107319,0.106863,0.548045,0.040669,0.038326,0.363033,3.82,0.141695,16246.86
748,1201,0,0,tilt_error,82.86,0.290301,0.324729,2.193544,0.105450,0.103164,0.561050,0.040914,0.037637,0.354158,3.82,0.142687,16645.88
749,1200,0,0,tilt_error,82.86,0.276359,0.322273,2.103186,0.099797,0.102752,0.540463,0.039608,0.037829,0.351887,3.82,0.116647,18036.15
750,1201,0,0,tilt_error,82.88,0.333117,0.443035,3.595589,0.111362,0.110222,0.555913,0.040889,0.038408,0.371933,3.82,0.117574,16083.98
751,1203,0,0,tilt_error,82.86,0.421251,0.665215,3.927458,0.120267,0.118681,0.535242,0.041899,0.037499,0.368468,3.82,0.135574,15257.65
752,28,0,0,tilt_error,-14.48,3.830385,0.394264,4.025890,0.080979,0.060523,0.245439,0.153174,0.107116,0.362027,1.85,0.056188,-763.19
753,1201,0,0,tilt_error,82.75,0.309750,0.428904,2.308080,0.113727,0.121601,1.570000,0.040926,0.039046,0.356810,3.82,0.139587,16706.43
754,1,0,0,heading_error,16.42,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001817,0.000000,0.001817,0.06,0.000000,-581.36
755,1,0,0,heading_error,18.01,1.249104,0.000000,1.249104,0.001993,0.000000,0.001993,0.000566,0.000000,0.000566,0.06,0.000000,-592.46
756,1205,0,0,tilt_error,82.84,0.300353,0.342313,2.179996,0.111316,0.104728,1.570000,0.042556,0.037618,0.351129,3.82,0.136519,16798.00
757,1,0,0,heading_error,13.01,1.275185,0.000000,1.275185,0.001993,0.000000,0.001993,0.001821,0.000000,0.001821,0.06,0.000000,-581.44
758,1199,0,0,tilt_error,82.75,0.307922,0.366756,4.496497,0.112963,0.101562,0.514478,0.041865,0.037256,0.357546,3.82,0.142480,16438.16
759,28,0,0,tilt_error,-16.74,4.385423,0.476480,4.598064,0.081820,0.058857,0.233684,0.155610,0.108224,0.369327,1.85,0.051159,-763.39
760,1202,0,0,tilt_error,82.77,0.329218,0.444113,2.351751,0.113091,0.114769,0.521319,0.041575,0.039267,0.366670,3.82,0.138003,16408.88
761,1199,0,0,tilt_error,82.75,0.296760,0.368954,2.318503,0.103262,0.114540,1.570000,0.040375,0.039087,0.366421,3.82,0.125707,16707.37
762,1,0,0,heading_error,15.29,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001824,0.000000,0.001824,0.06,0.000000,-581.28
763,1,0,0,heading_error,12.43,3.235840,0.000000,3.235840,0.001993,0.000000,0.001993,0.000549,0.000000,0.000549,0.06,0.000000,-592.38
764,1204,0,0,tilt_error,82.75,0.382439,0.625737,3.937661,0.121133,0.125511,0.512189,0.042324,0.039966,0.359839,3.81,0.130157,15903.36
765,28,0,0,tilt_error,-14.52,3.790049,0.647314,4.036720,0.081193,0.060533,0.244982,0.153455,0.107150,0.364150,1.85,0.045878,-763.36
766,1198,0,0,tilt_error,82.77,0.283745,0.319567,2.077270,0.106549,0.102823,0.538251,0.041111,0.037912,0.357315,3.82,0.137488,17720.13
767,1200,0,0,tilt_error,82.68,0.327066,0.408114,2.198757,0.113650,0.111566,0.539840,0.042108,0.039522,0.352566,3.82,0.141852,15904.99
768,1201,0,0,tilt_error,82.65,0.266745,0.302888,2.108064,0.096873,0.113261,1.570000,0.038053,0.040298,0.360847,3.82,0.140309,18906.11
769,1,0,0,heading_error,10.03,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001721,0.000000,0.001721,0.06,0.000000,-581.24
770,1,0,0,heading_error,18.01,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000877,0.000000,0.000877,0.06,0.000000,-592.06
771,1,0,0,heading_error,16.95,0.377142,0.000000,0.377142,0.001993,0.000000,0.001993,0.000003,0.000000,0.000003,0.06,0.000000,-592.50
772,1202,0,0,tilt_error,82.81,0.267847,0.316173,3.269314,0.100065,0.099547,0.501695,0.040245,0.038926,0.372361,3.82,0.148205,18462.59
773,1207,0,0,tilt_error,82.81,0.388287,0.604570,3.344953,0.121210,0.131622,0.552502,0.043125,0.040720,0.364455,3.81,0.147948,15899.71
774,1201,0,0,tilt_error,82.85,0.309533,0.396190,2.203657,0.108408,0.119789,1.570000,0.040573,0.038848,0.359787,3.82,0.125820,16441.64
775,1,0,0,heading_error,8.14,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001740,0.000000,0.001740,0.06,0.000000,-581.02
776,1,0,0,heading_error,11.13,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000852,0.000000,0.000852,0.06,0.000000,-592.37
777,1,0,0,heading_error,15.75,0.343381,0.000000,0.343381,0.001993,0.000000,0.001993,0.000010,0.000000,0.000010,0.06,0.000000,-592.27
778,1201,0,0,tilt_error,82.85,0.271223,0.298835,3.248075,0.098914,0.097399,0.516859,0.039599,0.038823,0.365132,3.82,0.141811,18322.61
779,1206,0,0,tilt_error,82.84,0.383933,0.615660,3.322365,0.121357,0.132198,0.535769,0.042446,0.040985,0.367050,3.81,0.162829,15454.17
780,1204,0,0,tilt_error,82.86,0.368780,0.557381,3.008872,0.120525,0.131824,1.570000,0.041623,0.040160,0.370788,3.82,0.142882,15285.94
781,1,0,0,heading_error,16.47,1.712958,0.000000,1.712958,0.001993,0.000000,0.001993,0.001738,0.000000,0.001738,0.06,0.000000,-581.26
782,1203,0,0,tilt_error,82.83,0.316642,0.431939,2.228139,0.115782,0.126548,1.570000,0.041934,0.041217,0.352659,3.81,0.139353,16125.60
783,1,0,0,heading_error,10.17,4.031724,0.000000,4.031724,0.001993,0.000000,0.001993,0.001740,0.000000,0.001740,0.06,0.000000,-581.18
784,35,0,0,tilt_error,-13.63,3.810528,0.594692,4.142224,0.169472,0.268033,1.570000,0.151055,0.102772,0.365364,2.14,0.109189,-841.61
785,1,0,0,heading_error,9.18,1.713529,0.000000,1.713529,0.001993,0.000000,0.001993,0.002142,0.000000,0.002142,0.07,0.000000,-591.97
786,1203,0,0,tilt_error,82.73,0.342328,0.405487,2.268631,0.108792,0.108843,0.496332,0.041654,0.039714,0.373531,3.82,0.157082,15826.12
787,1207,0,0,tilt_error,82.66,0.296338,0.350271,2.321678,0.108858,0.106490,0.523254,0.042003,0.039758,0.362920,3.81,0.161549,16400.88
788,1207,0,0,tilt_error,82.69,0.289124,0.331815,2.315192,0.105892,0.107602,0.533821,0.041276,0.040029,0.351960,3.82,0.168491,17125.77
789,1202,0,0,tilt_error,82.60,0.276360,0.311381,2.191966,0.101095,0.105909,0.562352,0.039967,0.039594,0.350122,3.82,0.166329,17498.67
790,1206,0,0,tilt_error,82.71,0.342312,0.436833,2.265667,0.115125,0.116535,0.552707,0.042939,0.039962,0.351431,3.81,0.161141,15710.13
791,1203,0,0,tilt_error,82.69,0.326474,0.462851,2.467044,0.110892,0.118089,0.514467,0.041110,0.041161,0.352680,3.81,0.147940,15789.33
792,1203,0,0,tilt_error,82.73,0.347902,0.520088,2.517338,0.118152,0.133796,1.570000,0.041795,0.041977,0.353940,3.81,0.153945,15167.01
793,1,0,0,heading_error,12.69,0.311705,0.000000,0.311705,0.001993,0.000000,0.001993,0.001740,0.000000,0.001740,0.06,0.000000,-581.13
794,1200,0,0,tilt_error,82.75,0.279079,0.360528,2.278085,0.104836,0.115615,0.531415,0.040378,0.041327,0.368777,3.82,0.170292,17159.29
795,1199,0,0,tilt_error,82.78,0.276119,0.398391,2.353396,0.113704,0.119900,0.540467,0.040487,0.042787,0.360774,3.81,0.143395,16410.70
796,1200,0,0,tilt_error,82.69,0.268170,0.378138,2.301349,0.106890,0.122410,0.557455,0.040409,0.042427,0.368211,3.81,0.163263,17346.40
797,1200,0,0,tilt_error,82.79,0.295655,0.397991,2.336541,0.109601,0.119146,0.549713,0.041560,0.040570,0.349548,3.81,0.165212,16267.54
798,1203,0,0,tilt_error,82.65,0.314992,0.391139,2.305250,0.118388,0.109003,0.492126,0.043714,0.041104,0.350951,3.81,0.155011,15590.26
799,1202,0,0,tilt_error,82.68,0.333279,0.462481,2.310723,0.113875,0.118928,0.530966,0.041612,0.041739,0.368461,3.81,0.153902,15415.47
800,1204,0,0,tilt_error,82.67,0.344416,0.433478,2.333703,0.119592,0.112601,0.560714,0.044474,0.038878,0.355282,3.81,0.130350,15244.59
801,1202,0,0,tilt_error,82.63,0.268056,0.345653,2.975214,0.102053,0.105481,0.542755,0.041107,0.039594,0.366331,3.82,0.134298,17983.78
802,1206,0,0,tilt_error,82.65,0.378369,0.595734,3.122711,0.121670,0.128594,0.597017,0.043651,0.042795,0.363779,3.81,0.136878,15353.20
803,1207,0,0,tilt_error,82.69,0.387027,0.600978,3.190800,0.120289,0.128872,0.534292,0.043080,0.040295,0.364012,3.81,0.148443,15198.44
804,1203,0,0,tilt_error,82.76,0.265536,0.316033,2.254254,0.105408,0.107747,1.570000,0.041202,0.038161,0.362321,3.82,0.134553,18027.43
805,1,0,0,heading_error,15.44,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001740,0.000000,0.001740,0.06,0.000000,-581.49
806,1,0,0,heading_error,11.94,0.787457,0.000000,0.787457,0.001993,0.000000,0.001993,0.000852,0.000000,0.000852,0.06,0.000000,-592.34
807,1202,0,0,tilt_error,82.67,0.293469,0.350348,2.937407,0.109058,0.102663,0.521562,0.042676,0.037534,0.359953,3.82,0.136417,17130.20
808,1208,0,0,tilt_error,82.74,0.356631,0.550199,3.000649,0.124818,0.127247,1.570000,0.044220,0.038797,0.370665,3.81,0.142683,16461.62
809,1,0,0,heading_error,11.84,2.071927,0.000000,2.071927,0.001993,0.000000,0.001993,0.001740,0.000000,0.001740,0.06,0.000000,-581.36
810,1206,0,0,tilt_error,82.52,0.317424,0.462888,2.317670,0.115002,0.114483,0.540665,0.042350,0.040103,0.350513,3.81,0.142746,16625.00
811,1204,0,0,tilt_error,82.57,0.316970,0.480332,2.245502,0.117047,0.121886,0.563504,0.042659,0.042196,0.360849,3.81,0.148482,16356.52
812,1206,0,0,tilt_error,82.61,0.259375,0.349518,2.262890,0.103424,0.106529,0.534489,0.040950,0.040809,0.369174,3.82,0.147397,17801.51
813,1201,0,0,tilt_error,82.60,0.326556,0.450165,2.248453,0.126366,0.122442,1.570000,0.044403,0.038675,0.351884,3.81,0.148692,15677.87
814,1,0,0,heading_error,10.61,2.572694,0.000000,2.572694,0.001993,0.000000,0.001993,0.001731,0.000000,0.001731,0.06,0.000000,-580.97
815,1206,0,0,tilt_error,82.61,0.352947,0.536925,2.650458,0.126441,0.129298,0.567122,0.045633,0.041000,0.365772,3.81,0.153658,15702.21
816,1204,0,0,tilt_error,82.69,0.289984,0.339582,2.308041,0.112904,0.102262,0.538398,0.043309,0.037558,0.351779,3.81,0.141202,16820.78
817,1200,0,0,tilt_error,82.74,0.269427,0.332620,2.327177,0.113389,0.105605,0.545771,0.042226,0.037928,0.350655,3.82,0.128017,18120.11
818,1204,0,0,tilt_error,82.60,0.326910,0.459234,2.370326,0.117693,0.118136,1.570000,0.043088,0.037681,0.353619,3.82,0.148248,16981.12
819,1,0,0,heading_error,11.18,1.741870,0.000000,1.741870,0.001993,0.000000,0.001993,0.001336,0.000000,0.001336,0.06,0.000000,-581.29
820,1204,0,0,tilt_error,82.61,0.322231,0.433579,2.297452,0.118332,0.106665,0.507006,0.043016,0.039633,0.364510,3.81,0.148979,16495.78
821,1202,0,0,tilt_error,82.62,0.316027,0.465204,2.290085,0.119340,0.116536,0.566468,0.042794,0.039501,0.352295,3.81,0.149500,16848.98
822,1198,0,0,tilt_error,82.65,0.266511,0.314740,2.173985,0.108179,0.102706,0.570662,0.041037,0.037315,0.349558,3.82,0.128330,18166.71
823,1200,0,0,tilt_error,82.71,0.284554,0.343470,2.630060,0.110996,0.099062,0.469141,0.041961,0.038459,0.358042,3.82,0.149446,17577.56
824,1204,0,0,tilt_error,82.67,0.337812,0.524415,2.681093,0.119583,0.125007,1.570000,0.042432,0.039861,0.370918,3.82,0.149098,16606.68
825,1,0,0,heading_error,10.65,0.718111,0.000000,0.718111,0.001993,0.000000,0.001993,0.001222,0.000000,0.001222,0.06,0.000000,-581.26
826,1200,0,0,tilt_error,82.73,0.276726,0.359021,2.319973,0.113282,0.117571,1.570000,0.042118,0.040161,0.364695,3.81,0.154199,17381.89
827,1,0,0,heading_error,18.00,1.956476,0.000000,1.956476,0.001993,0.000000,0.001993,0.001252,0.000000,0.001252,0.06,0.000000,-581.36
828,14,0,0,heading_error,7.84,1.886919,0.307711,1.999342,0.131309,0.399411,1.570000,0.018311,0.015605,0.048806,1.09,0.091681,-552.04
829,1,0,0,heading_error,17.39,0.098759,0.000000,0.098759,0.001993,0.000000,0.001993,0.000627,0.000000,0.000627,0.06,0.000000,-591.96
830,1198,0,0,tilt_error,82.68,0.254009,0.354507,2.384838,0.107779,0.113700,0.524920,0.039334,0.040422,0.354338,3.82,0.141973,18885.05
831,1200,0,0,tilt_error,82.67,0.268134,0.330968,2.258380,0.107007,0.104983,1.570000,0.040101,0.038168,0.357654,3.82,0.149397,18061.29
832,1,0,0,heading_error,9.18,0.068680,0.000000,0.068680,0.001993,0.000000,0.001993,0.001211,0.000000,0.001211,0.06,0.000000,-581.20
833,1201,0,0,tilt_error,82.77,0.243087,0.308397,2.170017,0.106476,0.115015,1.570000,0.040020,0.039098,0.354511,3.82,0.170340,19226.18
834,1,0,0,heading_error,18.00,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001202,0.000000,0.001202,0.06,0.000000,-581.53
835,1,0,0,heading_error,11.13,0.115698,0.000000,0.115698,0.001993,0.000000,0.001993,0.000698,0.000000,0.000698,0.06,0.000000,-592.13
836,1199,0,0,tilt_error,82.63,0.238061,0.317097,2.154347,0.099441,0.107511,0.543011,0.038395,0.040900,0.372909,3.82,0.154488,19052.22
837,1203,0,0,tilt_error,82.70,0.259345,0.323977,2.166361,0.104617,0.104749,0.530270,0.040836,0.039995,0.372538,3.82,0.149243,18420.71
838,1199,0,0,tilt_error,82.66,0.274942,0.348641,2.099004,0.107246,0.116187,1.570000,0.040876,0.039872,0.365869,3.82,0.149463,17832.06
839,1,0,0,heading_error,11.09,0.827331,0.000000,0.827331,0.001993,0.000000,0.001993,0.001222,0.000000,0.001222,0.06,0.000000,-581.09
840,1199,0,0,tilt_error,82.56,0.266830,0.361265,2.283114,0.110223,0.111197,0.545197,0.041426,0.039646,0.352845,3.82,0.152534,17667.72
841,1200,0,0,tilt_error,82.77,0.237808,0.382983,2.845281,0.106302,0.118258,0.553575,0.039144,0.044528,0.372305,3.81,0.169144,18736.83
842,1202,0,0,tilt_error,82.69,0.349668,0.567175,3.524902,0.128023,0.124075,0.503573,0.043024,0.042022,0.350482,3.81,0.175075,16057.67
843,1283,0,0,tilt_error,82.81,0.354356,0.627348,3.594112,0.136623,0.130295,1.570000,0.043529,0.045166,0.352208,3.81,0.201464,17275.88
844,1,0,0,heading_error,14.10,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001358,0.000000,0.001358,0.06,0.000000,-583.76
845,1,0,0,heading_error,12.66,4.496497,0.000000,4.496497,0.001993,0.000000,0.001993,0.000755,0.000000,0.000755,0.06,0.000000,-592.47
846,28,0,0,tilt_error,-16.95,4.395357,0.576658,4.620865,0.086280,0.058207,0.192550,0.149067,0.107513,0.358017,1.86,0.063676,-765.29
847,1210,0,0,tilt_error,82.81,0.260245,0.377433,2.276157,0.122374,0.122257,1.570000,0.040924,0.045247,0.368244,3.81,0.202646,17896.67
848,1,0,0,heading_error,8.73,3.266807,0.000000,3.266807,0.001993,0.000000,0.001993,0.001273,0.000000,0.001273,0.06,0.000000,-581.48
849,1213,0,0,tilt_error,82.84,0.339456,0.614729,3.354949,0.127995,0.122889,0.529131,0.041133,0.044580,0.370646,3.81,0.223161,16898.92
850,1318,0,0,tilt_error,82.87,0.397109,0.578537,2.701897,0.151078,0.167020,0.882851,0.047138,0.049992,0.359064,3.80,0.196035,15727.44
851,1290,0,0,tilt_error,82.87,0.362889,0.591015,4.496497,0.146637,0.166006,0.943780,0.043689,0.046900,0.364089,3.81,0.197512,16233.60
852,28,0,0,tilt_error,-16.73,4.340901,0.700571,4.597869,0.137055,0.281444,1.570000,0.154655,0.107253,0.365000,1.86,0.169839,-763.40
853,1,0,0,heading_error,8.52,4.496497,0.000000,4.496497,0.001993,0.000000,0.001993,0.002381,0.000000,0.002381,0.08,0.000000,-587.98
854,28,0,0,tilt_error,-16.88,4.353138,0.743798,4.613625,0.084858,0.057940,0.206707,0.151612,0.108110,0.363574,1.85,0.149619,-764.72
855,1278,0,0,tilt_error,82.88,0.232822,0.304467,2.222981,0.113019,0.114153,1.570000,0.040750,0.044617,0.351446,3.81,0.189763,19536.07
856,1,0,0,heading_error,12.92,4.231608,0.000000,4.231608,0.001993,0.000000,0.001993,0.001207,0.000000,0.001207,0.06,0.000000,-583.71
857,28,0,0,tilt_error,-15.90,4.087986,0.794548,4.356603,0.088312,0.059428,0.196232,0.149952,0.109709,0.365965,1.86,0.077447,-765.26
858,1204,0,0,tilt_error,82.86,0.207123,0.309921,2.117236,0.103968,0.109813,0.553135,0.037520,0.043860,0.360251,3.82,0.198184,19598.03
859,1201,0,0,tilt_error,82.87,0.237001,0.333480,2.367713,0.111232,0.115631,1.570000,0.038328,0.042403,0.360083,3.82,0.186405,18292.39
860,1,0,0,heading_error,12.91,0.453419,0.000000,0.453419,0.001993,0.000000,0.001993,0.001222,0.000000,0.001222,0.06,0.000000,-581.41
861,1206,0,0,tilt_error,82.87,0.243242,0.350585,3.279542,0.107031,0.106766,0.524404,0.039859,0.042790,0.367477,3.82,0.190327,18520.21
862,1204,0,0,tilt_error,82.74,0.378224,0.640052,3.681102,0.132573,0.134380,0.547974,0.042889,0.043597,0.355999,3.81,0.212511,15277.36
863,1208,0,0,tilt_error,82.78,0.362343,0.687131,4.496497,0.130547,0.131614,0.582451,0.041821,0.043779,0.362817,3.81,0.214727,16490.83
864,28,0,0,tilt_error,-16.74,4.473729,0.144298,4.597939,0.081578,0.058665,0.232464,0.155072,0.107733,0.367085,1.85,0.204999,-763.41
865,29,0,0,tilt_error,-16.88,4.363772,0.749705,4.631565,0.095493,0.062938,0.214620,0.151869,0.112953,0.375277,1.88,0.102453,-778.34
866,1200,0,0,tilt_error,82.78,0.224106,0.314915,2.281488,0.110387,0.109644,0.525408,0.038937,0.042516,0.360188,3.82,0.189231,18813.34
867,1205,0,0,tilt_error,82.90,0.229225,0.319764,2.309730,0.108134,0.108128,0.540071,0.038946,0.042341,0.360743,3.82,0.182737,18770.16
868,1206,0,0,tilt_error,82.85,0.246245,0.344378,3.446506,0.114823,0.105723,0.510921,0.041653,0.041227,0.355890,3.81,0.174518,18019.05
869,1208,0,0,tilt_error,82.92,0.343532,0.635757,3.524424,0.127118,0.126995,0.569196,0.041463,0.042297,0.369058,3.81,0.173589,16883.52
870,1200,0,0,tilt_error,82.53,0.333259,0.532999,2.918339,0.133579,0.127626,0.565044,0.042773,0.043853,0.371600,3.81,0.178155,16291.63
871,1202,0,0,tilt_error,82.71,0.330471,0.558589,2.981783,0.129900,0.129655,0.526564,0.042348,0.042673,0.366975,3.81,0.201820,16376.22
872,1202,0,0,tilt_error,82.87,0.230849,0.319309,2.270231,0.109320,0.109581,0.536918,0.038766,0.042812,0.371722,3.82,0.170991,18361.43
873,1203,0,0,tilt_error,82.87,0.232294,0.323464,2.368092,0.111317,0.110256,0.495509,0.039345,0.042903,0.367801,3.82,0.179047,18497.45
874,1201,0,0,tilt_error,82.79,0.286321,0.409458,2.199626,0.123355,0.124439,1.570000,0.041034,0.042215,0.363662,3.81,0.187619,17036.72
875,1,0,0,heading_error,8.86,1.406519,0.000000,1.406519,0.001993,0.000000,0.001993,0.001218,0.000000,0.001218,0.06,0.000000,-581.11
876,1202,0,0,tilt_error,82.75,0.267155,0.369329,2.516784,0.120364,0.110781,0.511076,0.040548,0.044060,0.371336,3.81,0.187211,17434.56
877,1208,0,0,tilt_error,82.79,0.316184,0.509031,2.568787,0.124800,0.125756,0.543934,0.041934,0.045118,0.365387,3.81,0.171425,16726.12
878,1208,0,0,tilt_error,82.79,0.251859,0.337622,2.124507,0.117357,0.105595,0.522799,0.040053,0.044923,0.369366,3.81,0.184634,18042.35
879,1209,0,0,tilt_error,82.82,0.261484,0.384486,2.371280,0.120610,0.114861,0.513903,0.040959,0.044803,0.371709,3.81,0.184054,17658.35
880,1204,0,0,tilt_error,82.81,0.239573,0.317914,2.672608,0.117833,0.107606,0.499572,0.040488,0.043140,0.371253,3.81,0.196617,18224.50
881,1207,0,0,tilt_error,82.82,0.309431,0.506686,2.731323,0.130127,0.120167,0.512888,0.041403,0.044275,0.370587,3.81,0.184077,17066.67
882,1207,0,0,tilt_error,82.83,0.237893,0.344902,3.823142,0.113020,0.111005,0.485463,0.039036,0.045088,0.369264,3.81,0.171704,18001.58
883,1210,0,0,tilt_error,82.75,0.368811,0.700125,3.898834,0.137170,0.139415,1.570000,0.042139,0.044810,0.364148,3.81,0.196471,16429.09
884,1,0,0,heading_error,15.00,3.277722,0.000000,3.277722,0.001993,0.000000,0.001993,0.001222,0.000000,0.001222,0.06,0.000000,-581.50
885,1207,0,0,tilt_error,82.78,0.342291,0.613627,3.370410,0.133820,0.134010,0.577217,0.041997,0.044453,0.359780,3.81,0.205699,16559.36
886,1198,0,0,tilt_error,82.75,0.248804,0.328506,2.390429,0.119972,0.112759,0.511983,0.040144,0.043669,0.364062,3.81,0.205614,17994.20
887,1203,0,0,tilt_error,82.75,0.307117,0.488844,3.226621,0.127555,0.122613,0.517989,0.041475,0.044262,0.366113,3.81,0.179004,16853.75
888,1206,0,0,tilt_error,82.74,0.347427,0.592225,3.318672,0.137623,0.126747,0.561237,0.044224,0.044477,0.367783,3.81,0.200230,16455.83
889,1206,0,0,tilt_error,82.81,0.350365,0.623434,3.390529,0.136033,0.133325,0.575076,0.042665,0.044645,0.368813,3.81,0.200615,16530.33
890,1200,0,0,tilt_error,82.82,0.227642,0.297414,2.166961,0.114810,0.112044,0.548284,0.039047,0.043749,0.368112,3.81,0.184211,18596.52
891,1202,0,0,tilt_error,82.82,0.250135,0.366930,2.541613,0.115452,0.113586,0.522833,0.039153,0.043386,0.355519,3.81,0.192515,18001.20
